FlowID,releaseTime,finalTime,waitTime,numReroutes,startNodeID,endNodeID,slowdown
9852,0,2,0,0,16,0,2
9854,0,2,0,0,4,0,2
9860,0,2,0,0,18,0,2
9862,0,2,0,0,6,0,2
9864,0,2,0,0,17,0,2
9866,0,2,0,0,8,0,2
9868,0,2,0,0,8,0,2
9870,0,2,0,0,4,0,2
9874,0,2,0,0,7,0,2
9880,0,2,0,0,14,0,2
9882,0,2,0,0,1,0,2
9885,0,2,0,0,7,0,2
9887,0,2,0,0,13,0,2
9889,0,2,0,0,16,0,2
9891,0,2,0,0,8,0,2
9894,0,2,0,0,12,0,2
9897,0,2,0,0,15,0,2
9899,0,2,0,0,1,0,2
9902,0,2,0,0,22,0,2
9904,0,2,0,0,7,0,2
9909,0,2,0,0,16,0,2
9911,0,2,0,0,6,0,2
9913,0,2,0,0,22,0,2
9915,0,2,0,0,16,0,2
9917,0,2,0,0,22,0,2
9919,0,2,0,0,18,0,2
9922,0,2,0,0,1,0,2
9925,0,2,0,0,7,0,2
9927,0,2,0,0,12,0,2
9930,0,2,0,0,3,0,2
9938,0,1,0,0,19,0,1
9940,0,2,0,0,7,0,2
9942,0,2,0,0,14,0,2
9945,0,2,0,0,14,0,2
9949,0,2,0,0,6,0,2
9951,0,2,0,0,4,0,2
9953,0,2,0,0,7,0,2
9955,0,2,0,0,1,0,2
9957,0,2,0,0,18,0,2
9962,0,2,0,0,21,0,2
9968,0,2,0,0,0,4,2
9971,0,1,0,0,9,0,1
9975,0,2,0,0,13,0,2
9978,0,2,0,0,21,0,2
9981,0,2,0,0,18,0,2
9983,0,2,0,0,4,0,2
9991,0,2,0,0,12,0,2
9993,0,2,0,0,4,0,2
9995,0,2,0,0,14,0,2
9997,0,2,0,0,14,0,2
9999,0,2,0,0,21,0,2
4,0,3,0,0,11,0,3
8,0,2,0,0,1,0,2
11,0,3,0,0,24,0,3
15,0,2,0,0,22,0,2
21,0,2,0,0,7,0,2
26,0,3,0,0,5,0,3
29,0,2,0,0,13,0,2
32,0,2,0,0,8,0,2
38,0,2,0,0,22,0,2
42,0,2,0,0,6,0,2
49,0,2,0,0,23,0,2
54,0,2,0,0,17,0,2
58,0,2,0,0,23,0,2
62,0,2,0,0,4,0,2
66,0,2,0,0,23,0,2
69,0,3,0,0,24,0,3
73,0,2,0,0,8,0,2
77,0,2,0,0,22,0,2
80,0,2,0,0,3,0,2
82,0,3,0,0,5,0,3
87,0,2,0,0,16,0,2
91,0,2,0,0,7,0,2
95,0,2,0,0,7,0,2
98,0,2,0,0,14,0,2
102,0,2,0,0,16,0,2
106,0,2,0,0,22,0,2
110,0,2,0,0,23,0,2
113,0,2,0,0,8,0,2
119,0,3,0,0,5,0,3
122,0,2,0,0,7,0,2
126,0,2,0,0,7,0,2
133,0,2,0,0,7,0,2
137,0,2,0,0,13,0,2
140,0,2,0,0,18,0,2
145,0,1,0,0,20,0,1
149,0,2,0,0,23,0,2
153,0,2,0,0,6,0,2
155,0,3,0,0,24,0,3
159,0,2,0,0,22,0,2
162,0,3,0,0,5,0,3
167,0,2,0,0,3,0,2
172,0,2,0,0,7,0,2
174,0,3,0,0,24,0,3
184,0,2,0,0,0,21,2
189,0,3,0,0,5,0,3
192,0,3,0,0,24,0,3
196,0,2,0,0,21,0,2
201,0,2,0,0,15,0,2
206,0,3,0,0,5,0,3
209,0,3,0,0,24,0,3
214,0,2,0,0,13,0,2
217,0,3,0,0,0,24,3
220,0,3,0,0,11,0,3
224,0,2,0,0,18,0,2
228,0,2,0,0,17,0,2
232,0,2,0,0,16,0,2
235,0,3,0,0,2,0,3
239,0,2,0,0,0,16,2
243,0,2,0,0,15,0,2
246,0,2,0,0,23,0,2
250,0,2,0,0,4,0,2
253,0,2,0,0,3,0,2
257,0,2,0,0,4,0,2
263,0,3,0,0,5,0,3
267,0,2,0,0,23,0,2
271,0,2,0,0,16,0,2
278,0,2,0,0,15,0,2
281,0,3,0,0,2,0,3
286,0,3,0,0,2,0,3
289,0,2,0,0,6,0,2
293,0,2,0,0,15,0,2
296,0,2,0,0,22,0,2
303,0,2,0,0,15,0,2
306,0,3,0,0,5,0,3
310,0,2,0,0,16,0,2
313,0,3,0,0,2,0,3
318,0,3,0,0,24,0,3
322,0,2,0,0,16,0,2
329,0,3,0,0,11,0,3
336,0,2,0,0,18,0,2
340,0,2,0,0,4,0,2
344,0,2,0,0,4,0,2
348,0,2,0,0,8,0,2
351,0,3,0,0,11,0,3
354,0,2,0,0,1,0,2
359,0,2,0,0,17,0,2
365,0,2,0,0,15,0,2
369,0,2,0,0,14,0,2
373,0,2,0,0,8,0,2
377,0,2,0,0,17,0,2
381,0,2,0,0,13,0,2
387,0,2,0,0,13,0,2
392,0,2,0,0,12,0,2
397,0,2,0,0,17,0,2
401,0,2,0,0,1,0,2
404,0,2,0,0,6,0,2
408,0,2,0,0,14,0,2
412,0,2,0,0,15,0,2
415,0,3,0,0,24,0,3
419,0,2,0,0,6,0,2
423,0,2,0,0,16,0,2
427,0,2,0,0,0,14,2
431,0,2,0,0,4,0,2
435,0,2,0,0,12,0,2
439,0,2,0,0,3,0,2
442,0,3,0,0,2,0,3
446,0,2,0,0,21,0,2
448,0,3,0,0,5,0,3
452,0,2,0,0,12,0,2
464,0,2,0,0,14,0,2
471,0,3,0,0,11,0,3
480,0,2,0,0,17,0,2
484,0,2,0,0,14,0,2
488,0,2,0,0,7,0,2
491,0,3,0,0,2,0,3
495,0,2,0,0,14,0,2
500,0,2,0,0,1,0,2
504,0,2,0,0,14,0,2
516,0,2,0,0,15,0,2
519,0,2,0,0,7,0,2
523,0,3,0,0,2,0,3
527,0,3,0,0,0,2,3
538,0,2,0,0,14,0,2
545,0,2,0,0,1,0,2
551,0,3,0,0,5,0,3
555,0,2,0,0,21,0,2
559,0,2,0,0,0,14,2
563,0,2,0,0,18,0,2
573,0,2,0,0,16,0,2
578,0,2,0,0,16,0,2
582,0,2,0,0,1,0,2
586,0,2,0,0,23,0,2
590,0,2,0,0,18,0,2
594,0,2,0,0,14,0,2
600,0,2,0,0,17,0,2
604,0,2,0,0,3,0,2
608,0,2,0,0,22,0,2
612,0,2,0,0,8,0,2
614,0,3,0,0,11,0,3
616,0,3,0,0,0,5,3
620,0,2,0,0,23,0,2
628,0,2,0,0,15,0,2
634,0,2,0,0,0,21,2
641,0,2,0,0,12,0,2
648,0,2,0,0,17,0,2
653,0,2,0,0,7,0,2
657,0,2,0,0,13,0,2
661,0,2,0,0,3,0,2
665,0,2,0,0,15,0,2
670,0,2,0,0,1,0,2
679,0,2,0,0,14,0,2
689,0,2,0,0,4,0,2
692,0,3,0,0,2,0,3
697,0,2,0,0,4,0,2
701,0,2,0,0,3,0,2
707,0,2,0,0,8,0,2
709,0,3,0,0,11,0,3
713,0,2,0,0,14,0,2
716,0,3,0,0,24,0,3
720,0,2,0,0,14,0,2
723,0,2,0,0,6,0,2
726,0,3,0,0,24,0,3
730,0,2,0,0,3,0,2
735,0,2,0,0,14,0,2
738,0,3,0,0,11,0,3
742,0,2,0,0,6,0,2
746,0,2,0,0,13,0,2
757,0,2,0,0,7,0,2
761,0,2,0,0,3,0,2
765,0,2,0,0,18,0,2
769,0,2,0,0,4,0,2
773,0,1,0,0,0,20,1
776,0,3,0,0,5,0,3
779,0,3,0,0,2,0,3
785,0,2,0,0,8,0,2
792,0,2,0,0,23,0,2
800,0,1,0,0,19,0,1
809,0,2,0,0,21,0,2
815,0,2,0,0,14,0,2
817,0,3,0,0,11,0,3
821,0,3,0,0,11,0,3
825,0,2,0,0,22,0,2
829,0,2,0,0,22,0,2
833,0,2,0,0,23,0,2
837,0,2,0,0,18,0,2
841,0,2,0,0,21,0,2
844,0,3,0,0,11,0,3
850,0,2,0,0,16,0,2
854,0,2,0,0,22,0,2
858,0,3,0,0,5,0,3
862,0,2,0,0,3,0,2
866,0,2,0,0,7,0,2
871,0,2,0,0,8,0,2
876,0,2,0,0,0,23,2
880,0,2,0,0,1,0,2
883,0,2,0,0,23,0,2
888,0,2,0,0,17,0,2
893,0,2,0,0,16,0,2
896,0,2,0,0,23,0,2
903,0,2,0,0,17,0,2
907,0,2,0,0,1,0,2
910,0,3,0,0,11,0,3
918,0,2,0,0,16,0,2
922,0,2,0,0,15,0,2
928,0,2,0,0,12,0,2
931,0,3,0,0,24,0,3
934,0,3,0,0,24,0,3
937,0,3,0,0,0,2,3
941,0,1,0,0,19,0,1
945,0,2,0,0,4,0,2
950,0,1,0,0,10,0,1
954,0,2,0,0,0,3,2
960,0,2,0,0,16,0,2
965,0,2,0,0,1,0,2
970,0,2,0,0,1,0,2
974,0,3,0,0,24,0,3
978,0,2,0,0,1,0,2
986,0,2,0,0,23,0,2
990,0,2,0,0,13,0,2
994,0,2,0,0,18,0,2
997,0,3,0,0,5,0,3
1001,0,2,0,0,21,0,2
1005,0,2,0,0,16,0,2
1009,0,2,0,0,23,0,2
1012,0,3,0,0,11,0,3
1015,0,3,0,0,2,0,3
1019,0,2,0,0,3,0,2
1024,0,2,0,0,18,0,2
1028,0,3,0,0,2,0,3
1032,0,2,0,0,3,0,2
1036,0,2,0,0,12,0,2
1041,0,2,0,0,18,0,2
1046,0,2,0,0,3,0,2
1050,0,3,0,0,0,2,3
1054,0,2,0,0,16,0,2
1062,0,2,0,0,18,0,2
1070,0,2,0,0,15,0,2
1073,0,3,0,0,5,0,3
1081,0,1,0,0,10,0,1
1084,0,3,0,0,5,0,3
1089,0,2,0,0,13,0,2
1093,0,3,0,0,2,0,3
1098,0,3,0,0,2,0,3
1102,0,2,0,0,22,0,2
1106,0,2,0,0,16,0,2
1110,0,2,0,0,12,0,2
1116,0,3,0,0,5,0,3
1120,0,2,0,0,6,0,2
1123,0,2,0,0,8,0,2
1126,0,2,0,0,8,0,2
1129,0,2,0,0,0,14,2
1133,0,2,0,0,8,0,2
1137,0,2,0,0,21,0,2
1139,0,3,0,0,11,0,3
1143,0,2,0,0,18,0,2
1147,0,2,0,0,13,0,2
1154,0,2,0,0,18,0,2
1160,0,2,0,0,22,0,2
1164,0,2,0,0,3,0,2
1168,0,2,0,0,4,0,2
1172,0,2,0,0,21,0,2
1185,0,2,0,0,13,0,2
1193,0,2,0,0,8,0,2
1198,0,2,0,0,14,0,2
1203,0,1,0,0,10,0,1
1207,0,2,0,0,8,0,2
1213,0,3,0,0,24,0,3
1216,0,3,0,0,2,0,3
1219,0,3,0,0,5,0,3
1223,0,3,0,0,0,11,3
1233,0,2,0,0,6,0,2
1240,0,2,0,0,17,0,2
1245,0,2,0,0,18,0,2
1249,0,2,0,0,6,0,2
1253,0,2,0,0,4,0,2
1256,0,2,0,0,14,0,2
1260,0,2,0,0,3,0,2
1263,0,3,0,0,11,0,3
1268,0,2,0,0,16,0,2
1273,0,2,0,0,13,0,2
1280,0,2,0,0,14,0,2
1284,0,1,0,0,19,0,1
1288,0,2,0,0,7,0,2
1294,0,1,0,0,10,0,1
1297,0,2,0,0,3,0,2
1302,0,2,0,0,8,0,2
1306,0,2,0,0,13,0,2
1309,0,3,0,0,2,0,3
1312,0,3,0,0,24,0,3
1317,0,2,0,0,3,0,2
1321,0,2,0,0,7,0,2
1325,0,2,0,0,1,0,2
1327,0,3,0,0,5,0,3
1330,0,3,0,0,11,0,3
1333,0,3,0,0,11,0,3
1336,0,2,0,0,23,0,2
1339,0,3,0,0,11,0,3
1343,0,2,0,0,23,0,2
1347,0,2,0,0,1,0,2
1350,0,2,0,0,14,0,2
1356,0,2,0,0,21,0,2
1361,0,3,0,0,5,0,3
1370,0,2,0,0,15,0,2
1374,0,2,0,0,13,0,2
1378,0,2,0,0,12,0,2
1381,0,3,0,0,2,0,3
1387,0,3,0,0,2,0,3
1391,0,2,0,0,12,0,2
1394,0,3,0,0,5,0,3
1398,0,2,0,0,14,0,2
1402,0,2,0,0,15,0,2
1406,0,2,0,0,12,0,2
1412,0,2,0,0,15,0,2
1416,0,2,0,0,18,0,2
1419,0,3,0,0,11,0,3
1422,0,2,0,0,21,0,2
1426,0,2,0,0,0,13,2
1431,0,2,0,0,1,0,2
1438,0,2,0,0,0,3,2
1442,0,2,0,0,18,0,2
1445,0,3,0,0,11,0,3
1448,0,3,0,0,2,0,3
1452,0,3,0,0,5,0,3
1458,0,3,0,0,24,0,3
1464,0,2,0,0,4,0,2
1467,0,3,0,0,5,0,3
1470,0,3,0,0,5,0,3
1473,0,2,0,0,15,0,2
1476,0,3,0,0,24,0,3
1480,0,2,0,0,16,0,2
1485,0,2,0,0,3,0,2
1489,0,2,0,0,23,0,2
1492,0,3,0,0,24,0,3
1495,0,3,0,0,11,0,3
1499,0,2,0,0,0,17,2
1503,0,2,0,0,22,0,2
1507,0,2,0,0,6,0,2
1512,0,2,0,0,8,0,2
1516,0,2,0,0,6,0,2
1523,0,2,0,0,12,0,2
1526,0,3,0,0,24,0,3
1530,0,2,0,0,12,0,2
1534,0,2,0,0,22,0,2
1538,0,2,0,0,14,0,2
1542,0,3,0,0,24,0,3
1546,0,2,0,0,23,0,2
1550,0,2,0,0,17,0,2
1554,0,2,0,0,15,0,2
1558,0,2,0,0,13,0,2
1561,0,2,0,0,0,21,2
1565,0,2,0,0,4,0,2
1571,0,2,0,0,21,0,2
1575,0,2,0,0,14,0,2
1581,0,1,0,0,19,0,1
1588,0,3,0,0,0,2,3
1594,0,2,0,0,14,0,2
1600,0,2,0,0,6,0,2
1604,0,2,0,0,13,0,2
1619,0,2,0,0,8,0,2
1623,0,2,0,0,12,0,2
1627,0,2,0,0,1,0,2
1631,0,2,0,0,6,0,2
1634,0,3,0,0,11,0,3
1637,0,3,0,0,24,0,3
1640,0,3,0,0,2,0,3
1644,0,2,0,0,1,0,2
1649,0,2,0,0,1,0,2
1658,0,2,0,0,0,6,2
1661,0,2,0,0,22,0,2
1665,0,2,0,0,23,0,2
1670,0,3,0,0,24,0,3
1674,0,2,0,0,0,22,2
1679,0,3,0,0,24,0,3
1682,0,3,0,0,2,0,3
1686,0,2,0,0,1,0,2
1690,0,2,0,0,15,0,2
1695,0,2,0,0,14,0,2
1699,0,2,0,0,17,0,2
1703,0,2,0,0,0,13,2
1707,0,2,0,0,7,0,2
1711,0,2,0,0,15,0,2
1714,0,2,0,0,6,0,2
1719,0,2,0,0,17,0,2
1727,0,2,0,0,1,0,2
1736,0,2,0,0,13,0,2
1740,0,2,0,0,6,0,2
1744,0,2,0,0,14,0,2
1749,0,2,0,0,17,0,2
1755,0,3,0,0,24,0,3
1760,0,2,0,0,16,0,2
1774,0,2,0,0,17,0,2
1778,0,2,0,0,1,0,2
1782,0,2,0,0,3,0,2
1786,0,2,0,0,3,0,2
1791,0,2,0,0,0,8,2
1795,0,2,0,0,14,0,2
1799,0,2,0,0,3,0,2
1802,0,3,0,0,5,0,3
1808,0,2,0,0,6,0,2
1813,0,2,0,0,1,0,2
1817,0,2,0,0,21,0,2
1827,0,1,0,0,20,0,1
1831,0,2,0,0,15,0,2
1835,0,2,0,0,23,0,2
1838,0,3,0,0,5,0,3
1841,0,2,0,0,4,0,2
1845,0,2,0,0,22,0,2
1849,0,2,0,0,8,0,2
1852,0,3,0,0,2,0,3
1858,0,2,0,0,21,0,2
1862,0,2,0,0,21,0,2
1865,0,3,0,0,24,0,3
1869,0,2,0,0,21,0,2
1876,0,2,0,0,22,0,2
1881,0,2,0,0,7,0,2
1884,0,2,0,0,8,0,2
1888,0,2,0,0,6,0,2
1892,0,2,0,0,12,0,2
1895,0,3,0,0,24,0,3
1901,0,2,0,0,21,0,2
1905,0,2,0,0,14,0,2
1913,0,2,0,0,17,0,2
1917,0,3,0,0,5,0,3
1925,0,2,0,0,13,0,2
1929,0,2,0,0,0,18,2
1933,0,2,0,0,17,0,2
1937,0,3,0,0,5,0,3
1948,0,2,0,0,15,0,2
1952,0,2,0,0,17,0,2
1954,0,3,0,0,5,0,3
1958,0,2,0,0,6,0,2
1961,0,3,0,0,5,0,3
1971,0,2,0,0,1,0,2
1974,0,3,0,0,2,0,3
1977,0,3,0,0,5,0,3
1981,0,2,0,0,15,0,2
1984,0,3,0,0,11,0,3
1991,0,2,0,0,22,0,2
1994,0,3,0,0,5,0,3
1998,0,2,0,0,7,0,2
2002,0,2,0,0,12,0,2
2005,0,3,0,0,11,0,3
2009,0,3,0,0,5,0,3
2012,0,2,0,0,6,0,2
2016,0,2,0,0,14,0,2
2023,0,2,0,0,4,0,2
2027,0,2,0,0,15,0,2
2031,0,2,0,0,18,0,2
2035,0,2,0,0,1,0,2
2040,0,2,0,0,22,0,2
2045,0,2,0,0,13,0,2
2049,0,2,0,0,8,0,2
2053,0,2,0,0,16,0,2
2058,0,2,0,0,8,0,2
2061,0,3,0,0,5,0,3
2066,0,2,0,0,13,0,2
2071,0,1,0,0,20,0,1
2077,0,2,0,0,16,0,2
2080,0,3,0,0,2,0,3
2084,0,2,0,0,0,8,2
2089,0,2,0,0,3,0,2
2093,0,2,0,0,23,0,2
2096,0,3,0,0,0,5,3
2100,0,1,0,0,9,0,1
2113,0,2,0,0,14,0,2
2121,0,2,0,0,1,0,2
2125,0,2,0,0,21,0,2
2129,0,2,0,0,21,0,2
2138,0,2,0,0,8,0,2
2142,0,2,0,0,6,0,2
2146,0,2,0,0,15,0,2
2149,0,2,0,0,1,0,2
2153,0,2,0,0,17,0,2
2157,0,2,0,0,7,0,2
2161,0,2,0,0,16,0,2
2168,0,2,0,0,13,0,2
2172,0,2,0,0,15,0,2
2180,0,2,0,0,1,0,2
2184,0,2,0,0,18,0,2
2187,0,2,0,0,12,0,2
2190,0,2,0,0,21,0,2
2198,0,2,0,0,15,0,2
2200,0,3,0,0,11,0,3
2205,0,2,0,0,3,0,2
2209,0,2,0,0,4,0,2
2215,0,2,0,0,8,0,2
2219,0,2,0,0,17,0,2
2223,0,2,0,0,13,0,2
2230,0,3,0,0,11,0,3
2239,0,2,0,0,13,0,2
2244,0,2,0,0,17,0,2
2247,0,2,0,0,13,0,2
2251,0,2,0,0,13,0,2
2256,0,2,0,0,22,0,2
2261,0,2,0,0,6,0,2
2265,0,2,0,0,21,0,2
2269,0,2,0,0,22,0,2
2275,0,2,0,0,12,0,2
2278,0,2,0,0,0,16,2
2283,0,2,0,0,6,0,2
2291,0,2,0,0,17,0,2
2297,0,2,0,0,6,0,2
2304,0,2,0,0,13,0,2
2309,0,2,0,0,7,0,2
2314,0,3,0,0,2,0,3
2319,0,2,0,0,12,0,2
2323,0,2,0,0,18,0,2
2326,0,2,0,0,12,0,2
2329,0,3,0,0,24,0,3
2333,0,2,0,0,21,0,2
2337,0,2,0,0,21,0,2
2341,0,3,0,0,2,0,3
2345,0,2,0,0,8,0,2
2354,0,2,0,0,7,0,2
2358,0,2,0,0,1,0,2
2367,0,3,0,0,24,0,3
2372,0,3,0,0,24,0,3
2376,0,2,0,0,13,0,2
2380,0,2,0,0,13,0,2
2384,0,2,0,0,23,0,2
2388,0,2,0,0,1,0,2
2393,0,2,0,0,3,0,2
2397,0,2,0,0,18,0,2
2401,0,2,0,0,1,0,2
2404,0,2,0,0,14,0,2
2409,0,2,0,0,6,0,2
2412,0,2,0,0,3,0,2
2414,0,3,0,0,5,0,3
2421,0,2,0,0,3,0,2
2424,0,2,0,0,14,0,2
2428,0,2,0,0,12,0,2
2431,0,3,0,0,0,2,3
2435,0,2,0,0,15,0,2
2438,0,3,0,0,2,0,3
2442,0,2,0,0,14,0,2
2444,0,3,0,0,11,0,3
2446,0,3,0,0,11,0,3
2450,0,2,0,0,14,0,2
2452,0,3,0,0,24,0,3
2456,0,2,0,0,16,0,2
2461,0,1,0,0,9,0,1
2465,0,2,0,0,1,0,2
2468,0,3,0,0,24,0,3
2472,0,2,0,0,8,0,2
2481,0,2,0,0,8,0,2
2490,0,3,0,0,5,0,3
2496,0,2,0,0,7,0,2
2502,0,2,0,0,12,0,2
2506,0,2,0,0,13,0,2
2511,0,2,0,0,8,0,2
2515,0,2,0,0,0,22,2
2519,0,2,0,0,21,0,2
2526,0,2,0,0,23,0,2
2533,0,2,0,0,13,0,2
2537,0,2,0,0,17,0,2
2541,0,2,0,0,15,0,2
2545,0,2,0,0,18,0,2
2549,0,2,0,0,7,0,2
2553,0,2,0,0,3,0,2
2557,0,2,0,0,1,0,2
2560,0,2,0,0,17,0,2
2573,0,2,0,0,17,0,2
2577,0,2,0,0,21,0,2
2583,0,2,0,0,22,0,2
2590,0,2,0,0,22,0,2
2595,0,3,0,0,11,0,3
2599,0,2,0,0,3,0,2
2604,0,2,0,0,23,0,2
2608,0,2,0,0,8,0,2
2613,0,3,0,0,2,0,3
2617,0,2,0,0,21,0,2
2622,0,2,0,0,1,0,2
2626,0,2,0,0,23,0,2
2629,0,3,0,0,5,0,3
2635,0,2,0,0,22,0,2
2638,0,3,0,0,2,0,3
2641,0,2,0,0,4,0,2
2644,0,3,0,0,2,0,3
2648,0,2,0,0,17,0,2
2656,0,2,0,0,23,0,2
2658,0,3,0,0,11,0,3
2664,0,2,0,0,15,0,2
2667,0,3,0,0,5,0,3
2671,0,2,0,0,15,0,2
2674,0,2,0,0,7,0,2
2678,0,2,0,0,7,0,2
2684,0,2,0,0,7,0,2
2689,0,2,0,0,14,0,2
2693,0,2,0,0,4,0,2
2697,0,3,0,0,11,0,3
2701,0,2,0,0,3,0,2
2704,0,3,0,0,5,0,3
2714,0,2,0,0,4,0,2
2720,0,3,0,0,24,0,3
2724,0,2,0,0,4,0,2
2731,0,2,0,0,0,7,2
2736,0,3,0,0,5,0,3
2739,0,3,0,0,2,0,3
2743,0,2,0,0,12,0,2
2748,0,2,0,0,17,0,2
2754,0,2,0,0,12,0,2
2758,0,2,0,0,7,0,2
2770,0,2,0,0,18,0,2
2776,0,1,0,0,20,0,1
2782,0,3,0,0,5,0,3
2786,0,2,0,0,15,0,2
2790,0,2,0,0,22,0,2
2793,0,2,0,0,18,0,2
2796,0,2,0,0,6,0,2
2800,0,2,0,0,1,0,2
2804,0,2,0,0,3,0,2
2810,0,1,0,0,9,0,1
2825,0,2,0,0,15,0,2
2828,0,3,0,0,24,0,3
2838,0,2,0,0,0,12,2
2842,0,2,0,0,1,0,2
2848,0,2,0,0,16,0,2
2858,0,2,0,0,7,0,2
2862,0,2,0,0,3,0,2
2865,0,2,0,0,23,0,2
2868,0,3,0,0,24,0,3
2872,0,2,0,0,18,0,2
2878,0,2,0,0,3,0,2
2884,0,2,0,0,12,0,2
2889,0,2,0,0,6,0,2
2893,0,2,0,0,0,17,2
2897,0,2,0,0,4,0,2
2900,0,2,0,0,7,0,2
2904,0,2,0,0,6,0,2
2907,0,2,0,0,12,0,2
2912,0,1,0,0,9,0,1
2916,0,2,0,0,21,0,2
2921,0,2,0,0,3,0,2
2926,0,3,0,0,0,2,3
2929,0,3,0,0,11,0,3
2935,0,2,0,0,15,0,2
2940,0,2,0,0,17,0,2
2942,0,3,0,0,11,0,3
2947,0,2,0,0,3,0,2
2950,0,3,0,0,24,0,3
2954,0,2,0,0,18,0,2
2958,0,2,0,0,13,0,2
2961,0,3,0,0,24,0,3
2967,0,2,0,0,3,0,2
2971,0,2,0,0,14,0,2
2975,0,2,0,0,16,0,2
2979,0,2,0,0,23,0,2
2984,0,2,0,0,15,0,2
2987,0,3,0,0,2,0,3
2991,0,2,0,0,14,0,2
2995,0,2,0,0,0,14,2
2999,0,2,0,0,8,0,2
3003,0,2,0,0,6,0,2
3009,0,2,0,0,6,0,2
3013,0,3,0,0,24,0,3
3017,0,2,0,0,3,0,2
3020,0,3,0,0,24,0,3
3024,0,2,0,0,16,0,2
3029,0,2,0,0,23,0,2
3035,0,2,0,0,1,0,2
3039,0,2,0,0,13,0,2
3043,0,2,0,0,7,0,2
3049,0,2,0,0,15,0,2
3053,0,2,0,0,0,17,2
3058,0,2,0,0,22,0,2
3061,0,2,0,0,14,0,2
3066,0,2,0,0,8,0,2
3070,0,2,0,0,17,0,2
3079,0,2,0,0,22,0,2
3083,0,2,0,0,0,18,2
3091,0,2,0,0,0,12,2
3095,0,2,0,0,16,0,2
3098,0,2,0,0,4,0,2
3104,0,2,0,0,6,0,2
3108,0,2,0,0,3,0,2
3114,0,2,0,0,23,0,2
3119,0,2,0,0,4,0,2
3125,0,2,0,0,1,0,2
3130,0,3,0,0,2,0,3
3134,0,2,0,0,4,0,2
3138,0,2,0,0,14,0,2
3143,0,2,0,0,0,16,2
3146,0,3,0,0,5,0,3
3152,0,2,0,0,8,0,2
3157,0,1,0,0,10,0,1
3160,0,2,0,0,21,0,2
3164,0,2,0,0,21,0,2
3168,0,2,0,0,12,0,2
3174,0,3,0,0,2,0,3
3178,0,2,0,0,15,0,2
3182,0,2,0,0,17,0,2
3186,0,2,0,0,14,0,2
3189,0,2,0,0,21,0,2
3194,0,3,0,0,11,0,3
3198,0,2,0,0,1,0,2
3202,0,2,0,0,12,0,2
3205,0,3,0,0,0,11,3
3213,0,3,0,0,24,0,3
3217,0,2,0,0,21,0,2
3224,0,2,0,0,17,0,2
3228,0,2,0,0,15,0,2
3234,0,2,0,0,8,0,2
3239,0,3,0,0,5,0,3
3243,0,2,0,0,18,0,2
3246,0,3,0,0,24,0,3
3250,0,2,0,0,13,0,2
3254,0,2,0,0,12,0,2
3257,0,2,0,0,22,0,2
3260,0,3,0,0,2,0,3
3264,0,2,0,0,18,0,2
3268,0,2,0,0,13,0,2
3272,0,2,0,0,18,0,2
3280,0,2,0,0,13,0,2
3284,0,2,0,0,1,0,2
3288,0,2,0,0,4,0,2
3293,0,2,0,0,15,0,2
3298,0,2,0,0,6,0,2
3303,0,2,0,0,18,0,2
3306,0,3,0,0,24,0,3
3309,0,2,0,0,3,0,2
3316,0,2,0,0,21,0,2
3322,0,2,0,0,7,0,2
3326,0,2,0,0,3,0,2
3332,0,2,0,0,21,0,2
3336,0,2,0,0,15,0,2
3339,0,3,0,0,5,0,3
3346,0,2,0,0,7,0,2
3349,0,2,0,0,18,0,2
3354,0,2,0,0,23,0,2
3359,0,3,0,0,2,0,3
3363,0,2,0,0,4,0,2
3369,0,2,0,0,7,0,2
3373,0,2,0,0,16,0,2
3377,0,3,0,0,24,0,3
3381,0,2,0,0,21,0,2
3385,0,2,0,0,8,0,2
3388,0,3,0,0,5,0,3
3393,0,2,0,0,21,0,2
3398,0,2,0,0,12,0,2
3405,0,1,0,0,20,0,1
3413,0,2,0,0,16,0,2
3417,0,2,0,0,23,0,2
3420,0,3,0,0,11,0,3
3424,0,2,0,0,12,0,2
3431,0,2,0,0,1,0,2
3435,0,2,0,0,14,0,2
3439,0,2,0,0,8,0,2
3444,0,3,0,0,24,0,3
3453,0,2,0,0,7,0,2
3457,0,2,0,0,4,0,2
3462,0,2,0,0,23,0,2
3466,0,2,0,0,4,0,2
3473,0,2,0,0,4,0,2
3478,0,2,0,0,14,0,2
3485,0,2,0,0,17,0,2
3489,0,2,0,0,16,0,2
3492,0,3,0,0,11,0,3
3499,0,2,0,0,23,0,2
3502,0,3,0,0,5,0,3
3507,0,2,0,0,17,0,2
3511,0,2,0,0,8,0,2
3514,0,2,0,0,21,0,2
3520,0,3,0,0,11,0,3
3524,0,2,0,0,14,0,2
3531,0,2,0,0,12,0,2
3536,0,2,0,0,8,0,2
3541,0,2,0,0,7,0,2
3545,0,2,0,0,7,0,2
3550,0,2,0,0,15,0,2
3554,0,2,0,0,13,0,2
3558,0,2,0,0,22,0,2
3562,0,2,0,0,14,0,2
3567,0,1,0,0,19,0,1
3570,0,2,0,0,6,0,2
3574,0,2,0,0,15,0,2
3578,0,2,0,0,23,0,2
3583,0,2,0,0,8,0,2
3588,0,3,0,0,2,0,3
3592,0,2,0,0,12,0,2
3596,0,2,0,0,21,0,2
3601,0,2,0,0,16,0,2
3607,0,2,0,0,12,0,2
